Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7iWxCXhKVHJlFXyG8H8adb,"Distant Stars","Dream Realm","Soothing Oasis",2024-04-06,66875,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.143,0.0285,10,-37.343,1,0.047,0.955,0.94,0.105,0.0382,140.651,5
spotify:track:3s9duv4uBqPFAdYwXinvyz,"Silent Castle","Dream Realm","Soothing Oasis",2024-04-06,66875,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.141,0.0346,8,-33.18,1,0.0429,0.977,0.696,0.0908,0.153,142.293,3
spotify:track:72AemvWtH60c7Y9FHVvLrL,"Unfolding","Gently Sleeping","Soothing Oasis",2024-05-13,64541,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.152,0.041,8,-32.526,1,0.0604,0.954,0.693,0.119,0.12,141.626,3
spotify:track:3aIljlItPG8450IdHsGTZX,"Peaceful Passage","Earth at Rest","Soothing Oasis",2024-04-06,66689,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.197,0.0632,9,-32.362,0,0.0468,0.988,0.705,0.103,0.0391,132.365,3
spotify:track:4BgvuZ23uo92NRWMyG4huK,"Unspoken Wishes","Weightless","Soothing Oasis",2024-04-06,67200,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.145,0.0112,9,-34.242,0,0.0486,0.935,0.618,0.083,0.0338,137.982,4
spotify:track:3UbJGz1k5JUnkvntrdFIpf,"Faraway Fjord","In the Distance","Avery's Ambient",2024-01-30,66724,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.155,0.078,6,-30.64,0,0.0379,0.946,0.799,0.101,0.0358,134.844,3
spotify:track:2r6CzE9QL6IEuzENaIza7D,"Lagoon","In the Distance","Avery's Ambient",2024-01-30,66923,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.13,0.261,3,-22.183,0,0.0376,0.943,0.832,0.0978,0.0382,81.585,4
spotify:track:0eZGAlXsmSRzWn4h120H69,"Clouds Passing","Gently Sleeping","Soothing Oasis",2024-05-13,64000,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.141,0.0282,11,-33.62,1,0.047,0.993,0.524,0.09,0.04,142.327,3
spotify:track:2f81X14obdqnHaLhsu10r3,"Night Bloom","Night Bloom","Avery's Ambient",2024-02-10,67222,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.155,0.0466,1,-33.695,1,0.0397,0.955,0.78,0.13,0.182,134.9,4
spotify:track:4JjeGQ4AgwTaVVgPyb1GzT,"Lotus","Night Bloom","Avery's Ambient",2024-02-10,66666,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.152,0.0675,1,-29.963,0,0.0538,0.884,0.782,0.11,0.0392,141.56,3
spotify:track:6f9AQhFHfxBasT04bdGgTk,"Dreams","Night Bloom","Avery's Ambient",2024-02-10,67222,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.168,0.0203,1,-32.72,1,0.0465,0.993,0.882,0.123,0.0388,135.381,4
spotify:track:2CL95zo9tFfstIqcx2Pxji,"Flora","Night Bloom","Avery's Ambient",2024-02-10,66666,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.14,0.0587,7,-32.491,0,0.0424,0.982,0.401,0.109,0.0348,141.389,5
spotify:track:1Cf0SRRVZv93pdV06cwHvu,"Obsidian Sky","Obsidian Sky","Avery's Ambient",2024-02-10,66666,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.161,0.0555,0,-32.719,1,0.0453,0.979,0.69,0.124,0.055,139.847,3
spotify:track:4YjnAZwsLLJ6GU5kr7gNja,"Starfield","Obsidian Sky","Avery's Ambient",2024-02-10,66666,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.156,0.043,4,-32.773,0,0.0453,0.873,0.771,0.096,0.0377,134.789,5
spotify:track:6ELX1KGjQe3UZdZyhLHJyH,"Dancing Shadows","Awakening Earth","Avery's Ambient",2024-05-13,65763,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.14,0.0393,0,-34.916,1,0.0522,0.974,0.689,0.0951,0.0369,141.964,4
spotify:track:6XmVGcVtmhXuSJNb1tVqnm,"Lunar","Obsidian Sky","Avery's Ambient",2024-02-10,66666,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.147,0.0372,7,-31.936,0,0.0405,0.978,0.487,0.11,0.0621,139.137,4
spotify:track:1ctixb32t7iRmInrEl25P4,"Dancing Light","Ancient Stars","Soothing Oasis",2024-05-13,64652,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.14,0.0698,10,-32.613,0,0.0442,0.944,0.552,0.111,0.0513,141.681,1
spotify:track:1R4xcSGhTHilHBwpwti2jy,"Early Hours","Foggy Morning","Soothing Oasis",2024-01-30,68421,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.13,0.0249,4,-36.513,1,0.0346,0.982,0.869,0.105,0.112,145.207,4
spotify:track:5BYQYQkmfCbO2YWGbjo7Vf,"Lake","At Peace","Soothing Oasis",2024-03-09,68000,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.143,0.0504,0,-29.9,1,0.0523,0.95,0.942,0.123,0.0253,140.132,4
spotify:track:5UExvubb7zHswJCSJ9eGSZ,"Light","At Peace","Soothing Oasis",2024-03-09,68000,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.205,0.0425,1,-33.944,0,0.0534,0.979,0.791,0.102,0.083,132.761,3
spotify:track:3sQoYt5iYyr5nALmvCusMc,"On the Horizon","Sleep Well","Soothing Oasis",2024-03-22,68000,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.143,0.00243,9,-39.663,0,0.061,0.952,0.567,0.112,0.0314,138.725,3
spotify:track:5MojE0ivqjhAUH5rjFjK1S,"Waves Caressing","Midnight Waves","Avery's Ambient",2024-05-13,65875,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.18,0.0418,5,-31.82,1,0.0477,0.946,0.498,0.104,0.187,140.345,4
spotify:track:7KztWW0DL8fMb0EARHnik3,"Pillow","Sleep Well","Soothing Oasis",2024-03-22,67777,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.278,0.164,5,-27.215,0,0.0484,0.87,0.71,0.105,0.0714,68.215,3
spotify:track:4o0BsJiLK8tM7jGlokgKrq,"As Dreams Unfold","Dream Realm","Soothing Oasis",2024-04-06,67986,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.151,0.0587,8,-35.646,0,0.0514,0.957,0.89,0.101,0.0562,137.398,4
spotify:track:6X70fVddJwhAJNaHz8quT9,"Earth at Rest","Earth at Rest","Soothing Oasis",2024-04-06,67986,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.161,0.0529,10,-32.781,1,0.0443,0.928,0.846,0.112,0.071,133.27,3
spotify:track:2Onf8zhEb8sOV3FzzgGQuW,"Breath of Skies","Weightless","Soothing Oasis",2024-04-06,68275,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.14,0.071,9,-31.526,0,0.0433,0.977,0.757,0.0873,0.038,142.252,5
spotify:track:67OqIjgrAZLdBT70DIj42Z,"Drifting Clouds","Ancient Stars","Soothing Oasis",2024-05-13,66319,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.141,0.0577,2,-33.027,0,0.0461,0.949,0.649,0.099,0.0625,141.142,3
spotify:track:7soZY9b6LxaILpo6VoFqP5,"Breathing Forest","Breathing Forest","Soothing Oasis",2024-05-13,65208,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.148,0.0334,5,-36.291,0,0.0424,0.931,0.95,0.0927,0.0381,138.845,4
spotify:track:2yZbjZpJ54Px4l7cdApCU0,"Leaves Rustling","Breathing Forest","Soothing Oasis",2024-05-13,65763,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.149,0.0448,7,-34.585,0,0.0423,0.969,0.469,0.0983,0.0754,137.27,4
spotify:track:2SttbNgbdo5PtMlbjU68cP,"Dune","Ripples in the Sand","Avery's Ambient",2024-01-30,68000,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.14,0.0545,6,-31.668,0,0.0443,0.901,0.909,0.109,0.0392,140.927,4
spotify:track:2c2PUqZPCAkiQjSJRWuQjl,"Stream","Calming River","Soothing Oasis",2024-01-30,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.141,0.0454,10,-36.637,0,0.0406,0.962,0.737,0.118,0.1,141.172,4
spotify:track:59M9molCqxWlOTabhbdyJd,"Starry Night","Starry Night","Soothing Oasis",2024-01-30,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.147,0.202,6,-22.62,0,0.0372,0.795,0.697,0.0993,0.0383,138.083,3
spotify:track:6HVNP0d8rftVltWtriRwgU,"Falling Star","Starry Night","Soothing Oasis",2024-01-30,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.199,0.137,10,-27.856,0,0.0547,0.861,0.587,0.111,0.0932,79.779,3
spotify:track:2ePoiW3M5OeOBVXMlKuvFX,"Fireflies","Breathing Forest","Soothing Oasis",2024-05-13,66875,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.144,0.0493,0,-34.055,1,0.0411,0.967,0.427,0.103,0.0394,139.888,4
spotify:track:3lCjYH0LVL8cWARIFvrUiV,"Lunar","Starry Night","Soothing Oasis",2024-01-30,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.195,0.194,2,-25.724,0,0.0522,0.959,0.813,0.102,0.0821,133.759,4
spotify:track:5jPf9DrLk7VktnFg2nWyKI,"Night","Starry Night","Soothing Oasis",2024-01-30,68888,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.191,0.209,0,-25.785,0,0.0467,0.786,0.85,0.0982,0.0783,142.299,3
spotify:track:17cyJY44Z4lD6whPuG9f4l,"Together With You","Starry Night","Soothing Oasis",2024-01-30,68624,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.13,0.0004,2,-36.342,1,0.0605,0.91,0.905,0.108,0.213,142.95,3
spotify:track:68oA4Aa3KtI8HhqclO1TDK,"Vision","Dreaming","Soothing Oasis",2024-03-22,68888,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.235,0.107,1,-27.987,0,0.0722,0.965,0.776,0.0972,0.0394,75.086,4
spotify:track:0osbYrynnQmDtFcPEy4hKg,"Imagination","Dreaming","Soothing Oasis",2024-03-22,68888,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.161,0.0313,7,-32.729,0,0.0434,0.994,0.874,0.0889,0.0535,137.736,3
spotify:track:4EZphFbKZxfUX4qfrvEVGL,"Journey","Dreaming","Soothing Oasis",2024-03-22,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.15,0.0721,2,-31.171,1,0.0489,0.961,0.642,0.11,0.0389,138.433,5
spotify:track:3WtsmFXa1G74WPxdhedLzT,"Guiding Stars","Sleep Well","Soothing Oasis",2024-03-22,68888,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.167,0.22,8,-26.963,1,0.0475,0.879,0.655,0.113,0.0383,139.047,4
spotify:track:2ySbAaLBeSKOQmZvlrcWck,"My Love","Sleep Well","Soothing Oasis",2024-03-22,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.232,0.0769,0,-30.3,1,0.0505,0.937,0.811,0.0876,0.0765,131.847,4
spotify:track:63iW22rSXUX4PPrb9n3a4D,"Azure","Sleep Well","Soothing Oasis",2024-03-22,68888,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.226,0.0488,0,-31.547,1,0.0423,0.952,0.76,0.104,0.0837,71.642,3
spotify:track:556dhP0MJgBpSNgUJ9A4J0,"Moonlit Skies","Dream Realm","Soothing Oasis",2024-04-06,69027,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.156,0.0463,6,-28.784,1,0.0361,0.948,0.663,0.139,0.0355,134.901,4
spotify:track:6t8zTYIosLcA4cGPxh2TR8,"Silence of Space","Dream Realm","Soothing Oasis",2024-04-06,68772,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.159,0.077,6,-31.412,1,0.0408,0.962,0.685,0.11,0.0614,140.461,4
spotify:track:3KitgHqV5H5AtgLjGZHewZ,"Guided by the Light","Dream Realm","Soothing Oasis",2024-04-06,68750,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.174,0.0221,1,-33.449,0,0.0567,0.985,0.676,0.134,0.057,129.199,5
spotify:track:4WyY4OWYID9fV93454gKFa,"Dancing with the Northern Lights","Earth at Rest","Soothing Oasis",2024-04-06,68727,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.183,0.0272,5,-29.161,0,0.0421,0.996,0.985,0.171,0.0766,135.742,3
spotify:track:3eUJcivgi9q0RWyM2uu74z,"Reflections","Riverside","Soothing Oasis",2024-04-06,69397,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.168,0.0069,9,-38.025,0,0.0493,0.951,0.844,0.11,0.0358,139.833,3
spotify:track:7KNOa7ejDwNv8fYzRqslZH,"Soothing","Soothing","Soothing Oasis",2024-04-06,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.141,0.0743,0,-32.397,0,0.0448,0.975,0.406,0.114,0.0358,141.274,3
spotify:track:2GLgkmbc8Gqzn0s9bXXnCr,"Evening Wind","Weightless","Soothing Oasis",2024-04-06,69333,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.134,0.036,5,-37.23,0,0.0415,0.985,0.614,0.105,0.0399,144.533,1
spotify:track:4j6HKTEkyVcmRromsmeCRA,"Zen Moments","Zen Moments","Avery's Ambient",2024-01-30,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.102,0.0212,7,-33.959,1,0.0372,0.933,0.781,0.117,0.0774,72.757,1
spotify:track:3H0a2BnkosdNNeh7EUd0ht,"Garden","Zen Moments","Avery's Ambient",2024-01-30,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.156,0.0345,9,-37.758,0,0.0396,0.863,0.966,0.0901,0.0497,135.426,5
spotify:track:3OPpdthahRgLnH4AuAcvaj,"Rising Mist","Awakening Earth","Avery's Ambient",2024-05-13,63541,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.151,0.0511,8,-34.202,0,0.0502,0.988,0.757,0.0834,0.0387,138.216,1
spotify:track:5UzTOKpOAoi1F4JC7xNauu,"Koi Pond","Zen Moments","Avery's Ambient",2024-01-30,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.14,0.0216,5,-36.341,1,0.0495,0.87,0.829,0.0994,0.0396,140.774,4
spotify:track:49CY5qcOFNNUAdx75tR78j,"Soft","In The Clouds","Avery's Ambient",2024-03-22,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.178,0.0241,8,-33.942,0,0.062,0.994,0.667,0.106,0.279,137.173,3
spotify:track:6m2osQaPT7rwHyTGxj7J7S,"Altitude","In The Clouds","Avery's Ambient",2024-03-22,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.195,0.0924,6,-28.495,0,0.0514,0.901,0.903,0.108,0.2,139.147,1
spotify:track:01JsAkn7TikgJwQD2KsHnd,"Stillness","Stillness","Avery's Ambient",2024-04-06,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.138,0.0926,2,-27.206,1,0.0421,0.935,0.863,0.11,0.0377,142.21,3
spotify:track:5JKd5Cx6LFo2EUkSwaKDHO,"Starlit Skies","Ancient Stars","Soothing Oasis",2024-05-13,64652,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.146,0.0468,11,-33.468,0,0.0449,0.932,0.775,0.104,0.0438,139.919,4
spotify:track:2UTAX5LNVIbQyFVPvtj9Rk,"Empty Spaces","Stillness","Avery's Ambient",2024-04-06,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.14,0.0257,9,-33.918,0,0.0373,0.944,0.658,0.118,0.0359,140.213,3
spotify:track:4TlE1ittndZyD3SV5zJ4ik,"Unheard","Stillness","Avery's Ambient",2024-04-06,68571,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.138,0.00184,6,-39.139,0,0.0621,0.933,0.82,0.156,0.0341,140.324,4
spotify:track:7eA2bq0Ym12x3dF8i4MJWY,"Frost","Foggy Morning","Soothing Oasis",2024-01-30,69642,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.136,0.0329,11,-32.805,0,0.0395,0.979,0.819,0.0914,0.0386,143.028,4
spotify:track:3aHQJCZNCcqS4mB1j4wzil,"Soothing","Evening","Soothing Oasis",2024-02-10,70344,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.0717,0.0151,9,-44.846,1,0.0475,0.946,0.967,0.0863,0.0677,176.577,3
spotify:track:2IPifnTxHVJBY1vOVcKzS7,"Setting Sun","Evening","Soothing Oasis",2024-02-10,70245,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.176,0.236,2,-23.259,1,0.0467,0.929,0.967,0.101,0.0274,69.927,4
spotify:track:6FPxRpI3PyMOKLNs3bzyLA,"Evening Air","Evening","Soothing Oasis",2024-02-10,70245,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.0744,0.12,7,-23.961,1,0.0486,0.531,0.902,0.111,0.0363,74.629,3
spotify:track:2radg6AqZCtynPyU1J5VuY,"Ripples","Midnight Waves","Avery's Ambient",2024-05-13,64000,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.194,0.0109,2,-32.691,1,0.0531,0.982,0.516,0.105,0.0582,138.778,5
spotify:track:7eB8KxM3dJgnH8a8oIn0Fd,"Night","Evening","Soothing Oasis",2024-02-10,70153,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.0827,0.181,4,-22.507,0,0.0477,0.942,0.931,0.109,0.0322,169.94,4
spotify:track:4bFUAbxYINXwcru18nNXBr,"Under the Stars","Evening","Soothing Oasis",2024-02-10,70302,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.105,0.183,7,-26.918,1,0.0477,0.896,0.95,0.1,0.0534,71.275,3
spotify:track:3Md1QibKrI4xptxmWQxo6m,"Soft Glow","Evening","Soothing Oasis",2024-02-10,70399,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.203,0.307,8,-19.503,0,0.0408,0.75,0.899,0.111,0.0301,75.487,3
spotify:track:79RLJb5JQ1JU5nvEimEFlx,"Peeking Through","Awakening Earth","Avery's Ambient",2024-05-13,63541,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.146,0.0478,6,-33.772,0,0.0449,0.965,0.761,0.0972,0.0369,139.282,3
spotify:track:3DQtymxVaeiciWNrLrquRN,"Drifting Leaves","Riverside","Soothing Oasis",2024-04-06,70159,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.15,0.0626,0,-29.813,0,0.0431,0.985,0.78,0.101,0.0491,138.006,1
spotify:track:4r83rVkx7NAcVV6OHfS7XJ,"Closed Eyes","Soothing","Soothing Oasis",2024-04-06,69665,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.151,0.118,0,-28.621,0,0.0444,0.944,0.822,0.118,0.133,137.4,4
spotify:track:031o7vUNnJpGW6Q9thuiuX,"Mountains","In the Distance","Avery's Ambient",2024-01-30,70000,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.191,0.219,9,-23.654,0,0.0521,0.944,0.692,0.114,0.124,140.173,4
spotify:track:7A5LzDiHIT7uFH465AXjaZ,"Above the Treetops","Weightless","Soothing Oasis",2024-04-06,70610,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-07T21:41:18Z,"","Element Earth",0.144,0.0374,7,-36.031,1,0.039,0.975,0.346,0.075,0.039,139.676,4
